outcome,outcome_label,horizon,shock_type,shock_label,coefficient,se,ci_lower,ci_upper
gini_broad,Gini coefficient - broad consumption,8,demand_shock_oil,BH oil consumption demand shock (oil market),-.0000289849808627,.0004174030245847,-.0008470949090487,.0007891249473233
gini_broad,Gini coefficient - broad consumption,9,demand_shock_oil,BH oil consumption demand shock (oil market),9.31713096781e-06,.0004251116920274,-.0008239017854059,.0008425360473415
gini_broad,Gini coefficient - broad consumption,10,demand_shock_oil,BH oil consumption demand shock (oil market),-.0006180425371096,.000396948583433,-.0013960617606383,.0001599766864191
gini_broad,Gini coefficient - broad consumption,11,demand_shock_oil,BH oil consumption demand shock (oil market),-.0006783209681884,.0005335594636726,-.0017240975169867,.0003674555806099
gini_broad,Gini coefficient - broad consumption,12,demand_shock_oil,BH oil consumption demand shock (oil market),.0000912231687753,.0004349112947843,-.0007612029690019,.0009436493065525
gini_broad,Gini coefficient - broad consumption,13,demand_shock_oil,BH oil consumption demand shock (oil market),.0005444057100579,.0004556661417662,-.0003486999278039,.0014375113479197
gini_broad,Gini coefficient - broad consumption,14,demand_shock_oil,BH oil consumption demand shock (oil market),.0002042980325507,.0003479337648335,-.000477652146523,.0008862482116244
gini_broad,Gini coefficient - broad consumption,15,demand_shock_oil,BH oil consumption demand shock (oil market),.0004634379305752,.000391240860194,-.000303394155405,.0012302700165554
gini_broad,Gini coefficient - broad consumption,16,demand_shock_oil,BH oil consumption demand shock (oil market),.0006662152925065,.0003315774537708,.0000163234831157,.0013161071018973
gini_broad,Gini coefficient - broad consumption,17,demand_shock_oil,BH oil consumption demand shock (oil market),.00049020324934,.0006152773077693,-.0007157402738878,.0016961467725678
gini_broad,Gini coefficient - broad consumption,18,demand_shock_oil,BH oil consumption demand shock (oil market),.0002280897028149,.0003464586960373,-.0004509693414182,.000907148747048
gini_broad,Gini coefficient - broad consumption,19,demand_shock_oil,BH oil consumption demand shock (oil market),.000600852139675,.0004466260371834,-.0002745348932045,.0014762391725545
gini_broad,Gini coefficient - broad consumption,20,demand_shock_oil,BH oil consumption demand shock (oil market),.0006539634987438,.0004110629752794,-.0001517199328038,.0014596469302914
gini_broad,Gini coefficient - broad consumption,0,supply_shock,BH supply shock,.0009256536146713,.001236501938316,-.0014978901844281,.0033491974137707
gini_broad,Gini coefficient - broad consumption,1,supply_shock,BH supply shock,.0005090265056897,.001273191891032,-.001986429600733,.0030044826121124
gini_broad,Gini coefficient - broad consumption,2,supply_shock,BH supply shock,-.0002859549416558,.0006958497625287,-.0016498204762121,.0010779105929005
gini_broad,Gini coefficient - broad consumption,3,supply_shock,BH supply shock,-.0003426472680946,.0008514581890186,-.0020115053185711,.0013262107823819
gini_broad,Gini coefficient - broad consumption,4,supply_shock,BH supply shock,.0000530721304032,.0017014551372872,-.0032817799386797,.0033879241994861
gini_broad,Gini coefficient - broad consumption,5,supply_shock,BH supply shock,-.0002115345452122,.0016240644172708,-.003394700803063,.0029716317126386
gini_broad,Gini coefficient - broad consumption,6,supply_shock,BH supply shock,.0000660272115247,.0008921475221624,-.0016825819319136,.001814636354963
gini_broad,Gini coefficient - broad consumption,7,supply_shock,BH supply shock,-.0004374180672719,.001093476994533,-.0025806329765566,.0017057968420128
gini_broad,Gini coefficient - broad consumption,8,supply_shock,BH supply shock,.0002668293414505,.0012629545313597,-.0022085615400145,.0027422202229155
gini_broad,Gini coefficient - broad consumption,9,supply_shock,BH supply shock,-.0002043675772559,.0010680979004856,-.0022978394622077,.0018891043076959
gini_broad,Gini coefficient - broad consumption,10,supply_shock,BH supply shock,-.0008603978889298,.0010149604942394,-.002849720457639,.0011289246797794
gini_broad,Gini coefficient - broad consumption,11,supply_shock,BH supply shock,.0004006548391585,.0014830882025566,-.0025061980378524,.0033075077161694
gini_broad,Gini coefficient - broad consumption,12,supply_shock,BH supply shock,.0008483951554597,.0018766439134268,-.0028298269148568,.0045266172257762
gini_broad,Gini coefficient - broad consumption,13,supply_shock,BH supply shock,.000263459425928,.0014885071526208,-.0026540145932088,.0031809334450648
gini_broad,Gini coefficient - broad consumption,14,supply_shock,BH supply shock,.000139253450019,.000921318641057,-.0016665310864527,.0019450379864907
gini_broad,Gini coefficient - broad consumption,15,supply_shock,BH supply shock,.0021851535152897,.000990756177313,.0002432714077562,.0041270356228232
gini_broad,Gini coefficient - broad consumption,16,supply_shock,BH supply shock,.0005193171725292,.0011122696933843,-.001660731426504,.0026993657715624
gini_broad,Gini coefficient - broad consumption,17,supply_shock,BH supply shock,-.0007518529031025,.0014368093239919,-.0035679991781266,.0020642933719216
gini_broad,Gini coefficient - broad consumption,18,supply_shock,BH supply shock,-.0014597014504749,.0012216289050084,-.0038540941042914,.0009346912033416
gini_broad,Gini coefficient - broad consumption,19,supply_shock,BH supply shock,.0020238236625004,.0011906684555814,-.0003098865104391,.0043575338354399
gini_broad,Gini coefficient - broad consumption,20,supply_shock,BH supply shock,-.0002688046211746,.0014002838072948,-.0030133608834724,.0024757516411232
gini_core,Gini coefficient - core consumption,0,demand_shock_agg,BH aggregate demand shock (economic activity),-.0018209605913327,.0036485474124912,-.0089721135198155,.0053301923371501
gini_core,Gini coefficient - core consumption,1,demand_shock_agg,BH aggregate demand shock (economic activity),-.0034825995526562,.0052372899984356,-.01374768794959,.0067824888442776
gini_core,Gini coefficient - core consumption,2,demand_shock_agg,BH aggregate demand shock (economic activity),.0006058332607105,.0077497771139419,-.0145837298826156,.0157953964040366
gini_core,Gini coefficient - core consumption,3,demand_shock_agg,BH aggregate demand shock (economic activity),.0038027731074355,.0062883951103236,-.0085224813087988,.0161280275236698
gini_core,Gini coefficient - core consumption,4,demand_shock_agg,BH aggregate demand shock (economic activity),-.0013356182663571,.0067017258525786,-.0144710009374112,.011799764404697
gini_core,Gini coefficient - core consumption,5,demand_shock_agg,BH aggregate demand shock (economic activity),-.0074639982270263,.0055729205662943,-.0183869225369631,.0034589260829105
gini_core,Gini coefficient - core consumption,6,demand_shock_agg,BH aggregate demand shock (economic activity),-.0068974016582423,.0051919163522013,-.0170735577085568,.0032787543920722
gini_core,Gini coefficient - core consumption,7,demand_shock_agg,BH aggregate demand shock (economic activity),-.0019278347162418,.0047142923742458,-.0111678477697636,.00731217833728
gini_core,Gini coefficient - core consumption,8,demand_shock_agg,BH aggregate demand shock (economic activity),-.0025376144383545,.0054660457758998,-.0132510641591181,.0081758352824091
gini_core,Gini coefficient - core consumption,9,demand_shock_agg,BH aggregate demand shock (economic activity),-.0046589647924814,.0054029494109599,-.0152487456379628,.005930816053
gini_core,Gini coefficient - core consumption,10,demand_shock_agg,BH aggregate demand shock (economic activity),.002027848774026,.0049703152939408,-.007713969202098,.01176966675015
gini_core,Gini coefficient - core consumption,11,demand_shock_agg,BH aggregate demand shock (economic activity),.0084444941811556,.0041809099587068,.0002499106620903,.0166390777002209
gini_core,Gini coefficient - core consumption,12,demand_shock_agg,BH aggregate demand shock (economic activity),.0040052225793047,.0049391217839303,-.0056754561171987,.0136859012758081
gini_core,Gini coefficient - core consumption,13,demand_shock_agg,BH aggregate demand shock (economic activity),-.0081887906018125,.0044838474127557,-.0169771315308137,.0005995503271887
gini_core,Gini coefficient - core consumption,14,demand_shock_agg,BH aggregate demand shock (economic activity),-.0060876056343421,.0058025571932955,-.0174606177332013,.0052854064645171
gini_core,Gini coefficient - core consumption,15,demand_shock_agg,BH aggregate demand shock (economic activity),.0025614913866716,.0032590556090935,-.0038262576071517,.0089492403804949
gini_core,Gini coefficient - core consumption,16,demand_shock_agg,BH aggregate demand shock (economic activity),.008287301256588,.0055016269093362,-.002495887485711,.019070489998887
gini_core,Gini coefficient - core consumption,17,demand_shock_agg,BH aggregate demand shock (economic activity),.0015348479120137,.0056801208861343,-.0095981890248095,.0126678848488369
gini_core,Gini coefficient - core consumption,18,demand_shock_agg,BH aggregate demand shock (economic activity),-.0018925078092424,.0059628245144864,-.0135796438576357,.0097946282391509
gini_core,Gini coefficient - core consumption,19,demand_shock_agg,BH aggregate demand shock (economic activity),-.0002326924510186,.0053842453695756,-.0107858133753868,.0103204284733496
gini_core,Gini coefficient - core consumption,20,demand_shock_agg,BH aggregate demand shock (economic activity),-.0028496247346788,.0047560668630361,-.0121715157862296,.006472266316872
gini_core,Gini coefficient - core consumption,0,demand_shock_oil,BH oil consumption demand shock (oil market),.0015188498633322,.0005379887313298,.0004643919499258,.0025733077767386
gini_core,Gini coefficient - core consumption,1,demand_shock_oil,BH oil consumption demand shock (oil market),.0018205810361838,.0008276466170922,.0001983936666831,.0034427684056845
gini_core,Gini coefficient - core consumption,2,demand_shock_oil,BH oil consumption demand shock (oil market),-.0002186473116927,.0008282630579795,-.0018420429053325,.0014047482819471
gini_core,Gini coefficient - core consumption,3,demand_shock_oil,BH oil consumption demand shock (oil market),-.0008758359961031,.0008624435367057,-.0025662253280463,.0008145533358401
gini_core,Gini coefficient - core consumption,4,demand_shock_oil,BH oil consumption demand shock (oil market),-.0002662491000511,.001388666790766,-.0029880360099525,.0024555378098503
gini_core,Gini coefficient - core consumption,5,demand_shock_oil,BH oil consumption demand shock (oil market),.000048285060279,.0010511517767259,-.0020119724221038,.0021085425426618
gini_core,Gini coefficient - core consumption,6,demand_shock_oil,BH oil consumption demand shock (oil market),-.0002101954513214,.0008391583929827,-.0018549459015675,.0014345549989247
gini_core,Gini coefficient - core consumption,7,demand_shock_oil,BH oil consumption demand shock (oil market),-.0005849985920469,.0008587462109787,-.0022681411655652,.0010981439814714
gini_core,Gini coefficient - core consumption,8,demand_shock_oil,BH oil consumption demand shock (oil market),.000472310585259,.0008882118180804,-.0012685845781786,.0022132057486966
gini_core,Gini coefficient - core consumption,9,demand_shock_oil,BH oil consumption demand shock (oil market),.0001143346160302,.0010828173810547,-.002007987450837,.0022366566828974
gini_core,Gini coefficient - core consumption,10,demand_shock_oil,BH oil consumption demand shock (oil market),-.0013171719542838,.000889773771811,-.0030611285470334,.0004267846384658
gini_core,Gini coefficient - core consumption,11,demand_shock_oil,BH oil consumption demand shock (oil market),-.0010829585143889,.0007944424948926,-.0026400658043784,.0004741487756006
gini_core,Gini coefficient - core consumption,12,demand_shock_oil,BH oil consumption demand shock (oil market),.0002148626604947,.0008402685293751,-.0014320636570805,.0018617889780699
gini_core,Gini coefficient - core consumption,13,demand_shock_oil,BH oil consumption demand shock (oil market),.0007044672067514,.0005756098029069,-.0004237280069461,.0018326624204489
gini_core,Gini coefficient - core consumption,14,demand_shock_oil,BH oil consumption demand shock (oil market),-.0001779322970725,.0006463024089552,-.0014446850186247,.0010888204244797
gini_core,Gini coefficient - core consumption,15,demand_shock_oil,BH oil consumption demand shock (oil market),.0007316842661873,.0008907690357885,-.0010142230439582,.0024775915763328
gini_core,Gini coefficient - core consumption,16,demand_shock_oil,BH oil consumption demand shock (oil market),.0011488709876526,.0006877783018893,-.0001991744840504,.0024969164593556
gini_core,Gini coefficient - core consumption,17,demand_shock_oil,BH oil consumption demand shock (oil market),.0016748263832618,.0006164169493186,.0004666491625973,.0028830036039263
gini_core,Gini coefficient - core consumption,18,demand_shock_oil,BH oil consumption demand shock (oil market),.0007219083596652,.0006094974073932,-.0004727065588255,.0019165232781559
gini_core,Gini coefficient - core consumption,19,demand_shock_oil,BH oil consumption demand shock (oil market),.0019804312430389,.0007813148147871,.0004490542060562,.0035118082800216
gini_core,Gini coefficient - core consumption,20,demand_shock_oil,BH oil consumption demand shock (oil market),.0029909729166808,.000491587621156,.002027461179215,.0039544846541466
gini_core,Gini coefficient - core consumption,0,supply_shock,BH supply shock,.0004702773963883,.0016912503347804,-.0028445732597813,.0037851280525579
gini_core,Gini coefficient - core consumption,1,supply_shock,BH supply shock,-.0005928402897255,.0017200239641961,-.0039640872595499,.0027784066800989
gini_core,Gini coefficient - core consumption,2,supply_shock,BH supply shock,-.002657268379671,.002026190184111,-.0066286011405286,.0013140643811866
gini_core,Gini coefficient - core consumption,3,supply_shock,BH supply shock,-.0069575313327569,.002796411959408,-.0124384987731966,-.0014765638923172
gini_core,Gini coefficient - core consumption,4,supply_shock,BH supply shock,-.0061196310985404,.0035086682222034,-.0129966208140591,.0007573586169783
gini_core,Gini coefficient - core consumption,5,supply_shock,BH supply shock,-.0041777832081068,.0030422049977716,-.0101405050037391,.0017849385875255
gini_core,Gini coefficient - core consumption,6,supply_shock,BH supply shock,-.0034669574957917,.0021793425639655,-.0077384689211641,.0008045539295807
gini_core,Gini coefficient - core consumption,7,supply_shock,BH supply shock,-.0036907292327113,.0020688254662423,-.0077456271465462,.0003641686811236
gini_core,Gini coefficient - core consumption,8,supply_shock,BH supply shock,-.0031057231181207,.001889991225303,-.0068101059197146,.0005986596834732
gini_core,Gini coefficient - core consumption,9,supply_shock,BH supply shock,-.0027168121314719,.0017388417242419,-.006124941910986,.0006913176480422
gini_core,Gini coefficient - core consumption,10,supply_shock,BH supply shock,-.0013196082607934,.0021120556523042,-.0054592373393096,.0028200208177228
gini_core,Gini coefficient - core consumption,11,supply_shock,BH supply shock,.0000333384473528,.0027970371972341,-.005448854459226,.0055155313539316
gini_core,Gini coefficient - core consumption,12,supply_shock,BH supply shock,.0002046452510359,.0023807773301337,-.0044616783160262,.004870968818098
gini_core,Gini coefficient - core consumption,13,supply_shock,BH supply shock,-.0011779655015065,.0021369457634015,-.0053663791977734,.0030104481947604
gini_core,Gini coefficient - core consumption,14,supply_shock,BH supply shock,-.0019731947750953,.0019357426268599,-.0057672503237407,.0018208607735501
gini_core,Gini coefficient - core consumption,15,supply_shock,BH supply shock,.0035182974285832,.0031406759483003,-.0026374274300854,.0096740222872518
gini_core,Gini coefficient - core consumption,16,supply_shock,BH supply shock,.0014711256521091,.001988192115627,-.0024257308945198,.005367982198738
gini_core,Gini coefficient - core consumption,17,supply_shock,BH supply shock,.0026119375015241,.0031118222522816,-.0034872341129478,.008711109115996
gini_core,Gini coefficient - core consumption,18,supply_shock,BH supply shock,.0024244041242299,.0030011914692545,-.0034579311555089,.0083067394039687
gini_core,Gini coefficient - core consumption,19,supply_shock,BH supply shock,.0048869309026843,.0025346370476197,-.0000809577106503,.0098548195160189
gini_core,Gini coefficient - core consumption,20,supply_shock,BH supply shock,.002927845538802,.0017121362138757,-.0004279414403944,.0062836325179984
gini_fincbtax,Gini coefficient - income before taxes,0,demand_shock_agg,BH aggregate demand shock (economic activity),.0027262431933844,.001805291936299,-.0008121290017616,.0062646153885304
gini_fincbtax,Gini coefficient - income before taxes,1,demand_shock_agg,BH aggregate demand shock (economic activity),.0000728521447502,.001896578372289,-.0036444414649362,.0037901457544366
gini_fincbtax,Gini coefficient - income before taxes,2,demand_shock_agg,BH aggregate demand shock (economic activity),-.0012067220711691,.0026968540712983,-.0064925560509138,.0040791119085756
gini_fincbtax,Gini coefficient - income before taxes,3,demand_shock_agg,BH aggregate demand shock (economic activity),-.0016244062132767,.003014294521106,-.0075324234746445,.0042836110480911
gini_fincbtax,Gini coefficient - income before taxes,4,demand_shock_agg,BH aggregate demand shock (economic activity),-.0031713867297169,.0032979931964617,-.0096354533947818,.003292679935348
gini_fincbtax,Gini coefficient - income before taxes,5,demand_shock_agg,BH aggregate demand shock (economic activity),5.77669587455e-06,.0022965277356378,-.0044954176659755,.0045069710577246
gini_fincbtax,Gini coefficient - income before taxes,6,demand_shock_agg,BH aggregate demand shock (economic activity),-.0037033384614887,.00262159104264,-.0088416569050631,.0014349799820857
gini_fincbtax,Gini coefficient - income before taxes,7,demand_shock_agg,BH aggregate demand shock (economic activity),-.0008612676976591,.0028546453105508,-.0064563725063387,.0047338371110205
gini_fincbtax,Gini coefficient - income before taxes,8,demand_shock_agg,BH aggregate demand shock (economic activity),-.0011634561272999,.0027656440223683,-.0065841184111418,.004257206156542
gini_fincbtax,Gini coefficient - income before taxes,9,demand_shock_agg,BH aggregate demand shock (economic activity),-.007249634798709,.0035199737008893,-.014148783252452,-.000350486344966
gini_fincbtax,Gini coefficient - income before taxes,10,demand_shock_agg,BH aggregate demand shock (economic activity),-.0065057121227829,.00409141142196,-.0145248785098245,.0015134542642587
gini_fincbtax,Gini coefficient - income before taxes,11,demand_shock_agg,BH aggregate demand shock (economic activity),-.0052387472701219,.0033639070185967,-.0118320050265714,.0013545104863276
gini_fincbtax,Gini coefficient - income before taxes,12,demand_shock_agg,BH aggregate demand shock (economic activity),-.0018340205324808,.0026329422917177,-.0069945874242475,.0033265463592859
gini_fincbtax,Gini coefficient - income before taxes,13,demand_shock_agg,BH aggregate demand shock (economic activity),-.0020350534839925,.0028766464180114,-.0076732804632948,.0036031734953098
gini_fincbtax,Gini coefficient - income before taxes,14,demand_shock_agg,BH aggregate demand shock (economic activity),-.003000937743803,.0020791623047053,-.0070760958610254,.0010742203734194
gini_fincbtax,Gini coefficient - income before taxes,15,demand_shock_agg,BH aggregate demand shock (economic activity),-.0050876409222488,.0032221978953484,-.0114031487971317,.0012278669526341
gini_fincbtax,Gini coefficient - income before taxes,16,demand_shock_agg,BH aggregate demand shock (economic activity),-.0022069013246787,.0029726526297558,-.0080333004790001,.0036194978296427
gini_fincbtax,Gini coefficient - income before taxes,17,demand_shock_agg,BH aggregate demand shock (economic activity),-.0006031796762897,.0039358878394637,-.0083175198416386,.0071111604890592
gini_fincbtax,Gini coefficient - income before taxes,18,demand_shock_agg,BH aggregate demand shock (economic activity),-.0079300870041771,.0039290202226623,-.0156309666405952,-.000229207367759
gini_fincbtax,Gini coefficient - income before taxes,19,demand_shock_agg,BH aggregate demand shock (economic activity),-.0020924351770673,.0028677129994944,-.0077131526560763,.0035282823019417
gini_fincbtax,Gini coefficient - income before taxes,20,demand_shock_agg,BH aggregate demand shock (economic activity),-.0033043071524779,.0021440312694977,-.0075066084406934,.0008979941357376
gini_fincbtax,Gini coefficient - income before taxes,0,demand_shock_oil,BH oil consumption demand shock (oil market),.0002638811804822,.0002877100225438,-.0003000304637036,.000827792824668
gini_fincbtax,Gini coefficient - income before taxes,1,demand_shock_oil,BH oil consumption demand shock (oil market),.0003505992752933,.0004615457366098,-.0005540303684619,.0012552289190485
gini_fincbtax,Gini coefficient - income before taxes,2,demand_shock_oil,BH oil consumption demand shock (oil market),.000335128651627,.0004552267794375,-.0005571158360705,.0012273731393245
gini_fincbtax,Gini coefficient - income before taxes,3,demand_shock_oil,BH oil consumption demand shock (oil market),-.0005446671824103,.0004110138887147,-.0013502544042911,.0002609200394705
gini_fincbtax,Gini coefficient - income before taxes,4,demand_shock_oil,BH oil consumption demand shock (oil market),-.0003646400798515,.0004232130298729,-.0011941376184024,.0004648574586994
gini_fincbtax,Gini coefficient - income before taxes,5,demand_shock_oil,BH oil consumption demand shock (oil market),.0002717375169321,.0004870931534755,-.0006829650638799,.0012264400977441
gini_fincbtax,Gini coefficient - income before taxes,6,demand_shock_oil,BH oil consumption demand shock (oil market),-.0001568456279519,.0004700155005637,-.0010780760090568,.000764384753153
gini_fincbtax,Gini coefficient - income before taxes,7,demand_shock_oil,BH oil consumption demand shock (oil market),-.0000966235740933,.0004684501230917,-.001014785815353,.0008215386671664
gini_fincbtax,Gini coefficient - income before taxes,8,demand_shock_oil,BH oil consumption demand shock (oil market),-.0005065253600361,.000436130997145,-.0013613421144403,.0003482913943681
gini_fincbtax,Gini coefficient - income before taxes,9,demand_shock_oil,BH oil consumption demand shock (oil market),-.0007154421456551,.0003473556788041,-.0013962592761111,-.0000346250151991
gini_fincbtax,Gini coefficient - income before taxes,10,demand_shock_oil,BH oil consumption demand shock (oil market),.0000268057601655,.0002644017417111,-.0004914216535883,.0005450331739193
gini_fincbtax,Gini coefficient - income before taxes,11,demand_shock_oil,BH oil consumption demand shock (oil market),.0000968761113644,.0003764107544886,-.0006408889674333,.0008346411901621
gini_fincbtax,Gini coefficient - income before taxes,12,demand_shock_oil,BH oil consumption demand shock (oil market),-.0003836092103741,.0003903448387295,-.0011486850942839,.0003814666735357
gini_fincbtax,Gini coefficient - income before taxes,13,demand_shock_oil,BH oil consumption demand shock (oil market),.0001460917215888,.0003481341064888,-.0005362511271292,.0008284345703068
gini_fincbtax,Gini coefficient - income before taxes,14,demand_shock_oil,BH oil consumption demand shock (oil market),-.0002203736520697,.0004751281485724,-.0011516248232716,.0007108775191322
gini_fincbtax,Gini coefficient - income before taxes,15,demand_shock_oil,BH oil consumption demand shock (oil market),-.0007867122264509,.0003358964363901,-.0014450692417755,-.0001283552111263
gini_fincbtax,Gini coefficient - income before taxes,16,demand_shock_oil,BH oil consumption demand shock (oil market),-.000264618207607,.0004611869245542,-.0011685445797332,.0006393081645192
gini_fincbtax,Gini coefficient - income before taxes,17,demand_shock_oil,BH oil consumption demand shock (oil market),-.0003508481340712,.0003373380563568,-.0010120307245305,.0003103344563881
gini_fincbtax,Gini coefficient - income before taxes,18,demand_shock_oil,BH oil consumption demand shock (oil market),-.0002868910268238,.0002604858637348,-.000797443319744,.0002236612660964
gini_fincbtax,Gini coefficient - income before taxes,19,demand_shock_oil,BH oil consumption demand shock (oil market),-.000529510083283,.0004812393281522,-.0014727391664613,.0004137189998953
gini_fincbtax,Gini coefficient - income before taxes,20,demand_shock_oil,BH oil consumption demand shock (oil market),-.0007220526916556,.0003824078858523,-.0014715721479261,.0000274667646149
gini_fincbtax,Gini coefficient - income before taxes,0,supply_shock,BH supply shock,-.0001815777098057,.0007826921312106,-.0017156542869785,.0013524988673671
gini_fincbtax,Gini coefficient - income before taxes,1,supply_shock,BH supply shock,-.0006432739082131,.0012206143147153,-.0030356779650551,.0017491301486289
gini_fincbtax,Gini coefficient - income before taxes,2,supply_shock,BH supply shock,-.0000723769247649,.0014793357370207,-.0029718749693255,.0028271211197957
gini_fincbtax,Gini coefficient - income before taxes,3,supply_shock,BH supply shock,-.0009897528237758,.0013221091113074,-.0035810866819383,.0016015810343867
gini_fincbtax,Gini coefficient - income before taxes,4,supply_shock,BH supply shock,-.0019810434536148,.0019397286729627,-.0057829116526217,.0018208247453921
gini_fincbtax,Gini coefficient - income before taxes,5,supply_shock,BH supply shock,-.0001654120652364,.0018472172856746,-.0037859579451586,.0034551338146858
gini_fincbtax,Gini coefficient - income before taxes,6,supply_shock,BH supply shock,-.0008596204499846,.0017477672317731,-.0042852442242599,.0025660033242907
gini_fincbtax,Gini coefficient - income before taxes,7,supply_shock,BH supply shock,-.0002611063433068,.0016447970438544,-.0034849085492614,.0029626958626478
gini_fincbtax,Gini coefficient - income before taxes,8,supply_shock,BH supply shock,.0005654504800144,.0017294482679986,-.0028242681252629,.0039551690852917
gini_fincbtax,Gini coefficient - income before taxes,9,supply_shock,BH supply shock,-.0016610645786707,.0012165318003639,-.0040454669073839,.0007233377500425
gini_fincbtax,Gini coefficient - income before taxes,10,supply_shock,BH supply shock,-.0015503479530988,.0012311250076555,-.0039633529681036,.000862657061906
gini_fincbtax,Gini coefficient - income before taxes,11,supply_shock,BH supply shock,-.0007275326296705,.0018470002828901,-.0043476531841351,.0028925879247941
gini_fincbtax,Gini coefficient - income before taxes,12,supply_shock,BH supply shock,.0006621010633229,.0014779608139366,-.0022347021319928,.0035589042586386
